Time,GPS Speed,GPS Nsat,GPS LatAcc,GPS LonAcc,GPS Slope,GPS Heading,GPS Gyro,GPS Altitude,GPS PosAccuracy,GPS SpdAccuracy,GPS Radius,GPS Latitude,GPS Longitude,FL Shock,FR Shock,BrakePressFront,BrakePressRear,Steering AnglRaw,InlineAcc,LateralAcc,VerticalAcc,RollRate,PitchRate,YawRate,SteeringAngle,BRK PRESS F,BRK PRESS R,ECU THROTTLE
81.25,61.7583,13,-1.2826,-0.3368,0.4619,1.6271,-41.1866,204.9271,9.2,0.1776,23.8649,44.49244007,-79.1805851,-11.0312,12.2188,1.4012,1.3307,57.2062,-0.0412,-1.3783,-0.7668,-5.2148,-1.9639,-37.4062,-32.6503,327.67,327.67,32.3867
81.3,61.3632,13,-1.3287,-0.2943,0.4464,-0.5503,-43.1538,204.9253,9.2,0.1774,22.6313,44.49244772,-79.1805857,-12.0938,11.0312,2.8138,2.4377,57.3262,0.7955,-1.2941,-0.7316,-5.5137,-2.7822,-38.6562,-32.6513,327.67,327.67,32.2367
81.35,61.0066,13,-1.3697,-0.2594,0.4323,-2.5313,-44.9444,204.9216,9.2,0.1724,21.6034,44.49245532,-79.18058664,-11.7891,11.2969,4.8245,3.9484,57.5187,1.1275,-1.3262,-0.7496,-6.25,-3.8223,-39.3438,-32.6515,327.67,327.67,32.12
81.4,60.4682,13,-1.4085,-0.2274,0.4129,-4.797,-46.6578,204.9189,9.2,0.1752,20.6264,44.49246275,-79.18058804,-9.9219,12.7734,5.3239,4.4584,57.7125,0.6305,-1.3918,-0.7082,-7.0664,-4.418,-40.1094,-32.6432,327.67,327.67,32.2311
81.45,59.7619,13,-1.4454,-0.198,0.3885,-7.3257,-48.3001,204.917,9.2,0.1852,19.6923,44.49247002,-79.18058988,-11.1953,12.1172,4.4169,3.7812,57.4888,0.8697,-1.4297,-0.7073,-7.4648,-4.5742,-41.1562,-32.6423,327.67,327.67,32.8911
81.5,59.1306,13,-1.4785,-0.184,0.3769,-9.8689,-49.7996,204.9158,9.2,0.1952,18.8976,44.49247715,-79.18059221,-10.5781,12.5469,3.4723,2.7447,57.43,0.6162,-1.581,-0.7608,-7.625,-4.2871,-42.5469,-32.6405,327.67,327.67,34.4467
81.55,58.5685,13,-1.5081,-0.1843,0.3771,-12.4255,-51.1674,204.915,9.2,0.2052,18.2176,44.49248416,-79.18059499,-10.9922,13.8672,1.8268,1.0796,57.2,-0.1433,-1.6392,-0.7375,-7.7148,-3.5195,-44.2812,-32.6425,327.67,327.67,35.7444
81.6,58.2069,13,-1.5272,-0.1706,0.3688,-15.0994,-52.2036,204.9134,9.2,0.21,17.7457,44.49249107,-79.18059822,-11.8438,13.2656,0.698,0.1603,57.5762,-1.209,-1.6294,-0.7137,-7.6582,-2.7061,-45.5781,-32.6459,327.67,327.67,36.8556
81.65,58.0306,13,-1.5369,-0.1441,0.3528,-17.8815,-52.9338,204.911,9.2,0.21,17.4479,44.49249791,-79.18060187,-11.6797,13.7344,0.324,0.0838,57.5525,-1.4235,-1.6241,-0.8617,-7.9336,-2.3301,-46,-32.648,327.67,327.67,39.05
81.7,57.743,13,-1.5615,-0.1147,0.3429,-20.6622,-54.1595,204.9095,9.2,0.21,16.9685,44.4925045,-79.18060599,-11.6484,13.4062,0.8115,0.6729,57.5475,-0.5937,-1.6324,-1.0138,-8.4023,-2.1689,-46.1406,-32.6434,327.67,327.67,41.55
81.75,57.3527,13,-1.6,-0.0825,0.3387,-23.4414,-55.8426,204.9089,9.2,0.21,16.3459,44.49251088,-79.18061056,-12.0625,13.8828,1.4305,1.4134,57.3963,0.3969,-1.4844,-1.075,-8.5,-1.9424,-46.2812,-32.642,327.67,327.67,43.903
81.8,57.2574,13,-1.6271,-0.0414,0.3334,-26.2474,-57.09,204.9074,9.2,0.2126,15.9622,44.49251713,-79.18061558,-13.5859,12.8281,2.1758,2.0382,57.5454,0.8042,-1.404,-1.0075,-8.5138,-1.9444,-46.0533,-32.6427,327.67,327.67,46.253
81.85,57.4345,13,-1.6437,0.0077,0.327,-29.078,-57.9354,204.9051,9.2,0.2176,15.7779,44.49252327,-79.18062102,-13.1836,12.6953,2.4537,2.1643,57.7125,0.4431,-1.4045,-0.9686,-8.5859,-2.2711,-45.2531,-32.642,327.67,327.67,46.5722
81.9,57.4284,13,-1.6391,0.0341,0.3099,-31.8987,-57.9408,204.9029,9.2,0.2174,15.7747,44.49252915,-79.18062684,-12.4297,13.0859,1.7613,1.5886,57.6675,-0.3715,-1.4641,-0.974,-8.6109,-2.5738,-44.3688,-32.6415,327.67,327.67,47.1871
81.95,57.2532,13,-1.6147,0.0394,0.2827,-34.7102,-57.171,204.9009,9.2,0.2124,15.9384,44.49253478,-79.18063301,-11.7344,14.2422,1.7184,1.3325,57.425,-1.4666,-1.7583,-1.0422,-8.9023,-2.0905,-44.375,-32.6401,327.67,327.67,49.3376
82,57.0481,13,-1.6109,0.0373,0.2845,-37.7082,-57.1157,204.906,9.2,0.2074,15.8967,44.49254012,-79.18063962,-10.4844,14.875,1.4325,0.8786,57.2525,-0.9714,-1.9885,-1.1519,-9.4062,-0.5916,-45.4062,-32.6408,327.67,327.67,51.5289
82.05,56.8154,13,-1.626,0.0283,0.3131,-40.8785,-57.7198,204.9176,9.2,0.2024,15.6661,44.49254519,-79.18064663,-13.3594,15.2891,1.0149,0.496,57.2588,0.2805,-1.9524,-1.1038,-9.8008,0.5922,-46.1375,-32.6433,327.67,327.67,53.8067
82.1,56.6732,13,-1.6307,0.0205,0.3268,-43.8481,-57.9731,204.925,9.2,0.2,15.5586,44.49254997,-79.18065392,-14.2656,13.7656,1.0827,0.5133,57.4613,0.3095,-1.7588,-0.9328,-10.3547,0.4401,-45.325,-32.6461,327.67,327.67,56.0844
82.15,56.6146,13,-1.6257,0.0137,0.3268,-46.6324,-57.9024,204.9284,9.2,0.2,15.5615,44.49255448,-79.18066146,-13.1094,10.5938,1.059,0.559,57.8025,0.0778,-1.6156,-0.9255,-10.3227,-0.6055,-43.85,-32.6469,327.67,327.67,58.3622
82.2,56.5077,13,-1.6133,0.0192,0.3085,-49.3116,-57.5747,204.9265,9.2,0.1948,15.6205,44.49255871,-79.18066922,-13.0547,9.3672,1.0225,0.5819,58.1375,0.8761,-1.5985,-0.983,-9.0375,-1.7221,-42.95,-32.6442,327.67,327.67,60.2505
82.25,56.3562,13,-1.5939,0.036,0.2732,-51.8939,-57.0097,204.9195,9.2,0.1848,15.733,44.49256268,-79.18067716,-11.2188,11.3281,1.0377,0.6283,58.13,0.7304,-1.706,-1.0208,-7.3152,-2.3092,-43.175,-32.6393,327.67,327.67,61.9874
82.3,56.3019,13,-1.5719,0.0434,0.2592,-54.7557,-56.3122,204.9167,9.2,0.18,15.9126,44.49256629,-79.18068549,-12.2344,11.5859,0.9831,0.701,57.6425,-0.0871,-1.8179,-1.0569,-6.4672,-2.0898,-44.4938,-32.6362,327.67,327.67,62.9979
82.35,56.3375,13,-1.5475,0.0422,0.2648,-57.8756,-55.4922,204.9178,9.2,0.18,16.1579,44.49256956,-79.18069416,-12.0547,9.5286,0.964,0.6551,57.2951,-0.6558,-1.7053,-1.1069,-5.757,-1.7886,-45.875,-32.6352,327.67,327.67,63.8489
82.4,56.3836,13,-1.5177,0.0481,0.2715,-60.634,-54.4782,204.9196,9.2,0.1826,16.4722,44.49257259,-79.18070297,-15.3516,9.4688,1.0408,0.7491,57.5163,-0.3701,-1.6213,-1.0291,-6.0852,-2.0352,-46.1063,-32.641,327.67,327.67,64.0567
82.45,56.4397,13,-1.483,0.0607,0.2792,-63.0587,-53.2852,204.9222,9.2,0.1876,16.8577,44.49257541,-79.18071192,-13.5078,6.3281,1.0471,0.7811,57.7675,0.2584,-1.729,-0.8,-6.9305,-2.3703,-45.8656,-32.6463,327.67,327.67,64.2856
82.5,56.4736,13,-1.4679,0.0614,0.2677,-65.5426,-52.7661,204.9215,9.226,0.19,17.0338,44.49257792,-79.18072105,-14.4453,8.0938,1.0114,0.6682,57.9562,0.4265,-1.5444,-0.7319,-7.2453,-2.6027,-45.85,-32.6452,327.67,327.67,64.8967
82.55,56.4871,13,-1.4707,0.0513,0.2384,-68.0812,-52.8691,204.9178,9.276,0.19,17.0047,44.49258016,-79.18073036,-14.2734,12.8594,1.0882,0.784,57.7438,0.1843,-1.5332,-0.8218,-8.3586,-2.883,-45.4875,-32.6412,327.67,327.67,65.6022
82.6,56.3887,14,-1.4805,0.0549,0.1895,-70.787,-53.2417,204.8993,9.3,0.19,16.8562,44.49258198,-79.18073975,-13.9297,8.3438,1.0868,0.7796,57.2062,-0.3574,-1.5776,-0.9204,-8.9309,-2.9117,-45.0296,-32.6368,327.67,327.67,66.4911
82.65,56.1868,14,-1.4967,0.0712,0.1224,-73.6472,-53.8634,204.8669,9.3,0.19,16.602,44.4925834,-79.18074922,-13.3984,14.5859,1.1484,0.7237,56.895,-1.0312,-1.7695,-0.9653,-9.0941,-2.5413,-44.8969,-32.6389,327.67,327.67,68.46
82.7,56.1174,14,-1.4988,0.0895,0.0842,-76.4865,-53.9472,204.8466,9.3,0.1926,16.5558,44.49258448,-79.18075884,-12.2109,12.9453,1.1534,0.8946,56.97,-0.7998,-2.0605,-0.9722,-8.6645,-1.5171,-45.0047,-32.6471,327.67,327.67,71.3489
82.75,56.1703,14,-1.4877,0.1095,0.0727,-79.3064,-53.5345,204.8374,9.3,0.1976,16.6991,44.49258526,-79.1807686,-14.1094,9.1094,1.1188,0.8862,57.1813,-0.551,-1.8887,-0.9333,-7.2496,-0.8252,-43.9453,-32.6503,327.67,327.67,74.8956
82.8,56.411,14,-1.4846,0.1301,0.0469,-81.9904,-53.3737,204.8272,9.3,0.2,16.8212,44.49258575,-79.18077851,-15.9766,7.8516,1.1854,0.8773,57.95,-0.2473,-1.6631,-0.9658,-5.3211,-1.0742,-41.6766,-32.6496,327.67,327.67,78.6733
82.85,56.825,14,-1.489,0.1512,0.008,-84.5489,-53.4455,204.816,9.3,0.2,16.9219,44.49258597,-79.18078856,-12.2656,3.9512,1.0466,0.9175,57.625,-0.2481,-1.5254,-1.063,-3.2568,-1.6161,-39.8875,-32.6481,327.67,327.67,87.8822
82.9,57.1495,14,-1.5055,0.1878,-0.0304,-87.0359,-53.919,204.7982,9.3,0.1948,16.8691,44.49258586,-79.18079859,-13.2578,9.7266,1.0351,0.8088,58.0575,-0.5115,-1.6768,-1.0648,-2.774,-1.7553,-39.0906,-32.6377,327.67,327.67,96.1778
82.95,57.3914,14,-1.5334,0.2387,-0.0683,-89.4569,-54.7631,204.7744,9.3,0.1848,16.6793,44.49258544,-79.18080861,-13.3984,8.2656,1.0393,0.727,57.8175,-0.8409,-1.7581,-1.0889,-3.6959,-1.7472,-39.1281,-32.6266,327.67,327.67,96.7333
83,57.7734,14,-1.538,0.2727,-0.0826,-92.1,-54.6906,204.7665,9.3,0.1774,16.8126,44.49258462,-79.18081877,-14.1094,7.1914,0.9275,0.6964,56.99,-0.9378,-1.6191,-1.1586,-5.5314,-1.7626,-40.05,-32.6231,327.67,327.67,97.1189
83.05,58.2848,14,-1.5211,0.2912,-0.0751,-94.9483,-53.7719,204.7735,9.3,0.1724,17.2513,44.49258342,-79.18082905,-13.1328,9.1094,0.9576,0.6737,57.4688,-0.6693,-1.6902,-1.1218,-6.3466,-1.7885,-40.7419,-32.6395,327.67,327.67,97.1744
83.1,58.6906,14,-1.4959,0.3155,-0.0755,-97.736,-52.5434,204.7713,9.3,0.17,17.7775,44.49258185,-79.18083923,-14.5078,5.625,0.8561,0.413,57.865,0.0948,-1.7077,-1.0102,-7.1004,-2.1173,-42.2562,-32.6508,327.67,327.67,97.2
83.15,58.9988,14,-1.4631,0.3449,-0.0834,-100.4677,-51.029,204.7606,9.3,0.17,18.4012,44.49257992,-79.18084929,-15.9609,5.375,0.6124,0.2398,57.2938,0.0579,-1.7031,-1.001,-7.4977,-3.0979,-42.15,-32.6465,327.67,327.67,97.2
83.2,59.5251,14,-1.4003,0.3732,-0.1047,-102.9646,-48.4606,204.7481,9.3,0.1648,19.5493,44.49257772,-79.18085941,-14.2812,5.1484,0.5061,0.1336,57.3025,-0.2148,-1.4272,-0.9282,-8.1309,-3.739,-40.1375,-32.6398,327.67,327.67,97.1619
83.25,60.2526,14,-1.3097,0.4002,-0.1385,-105.2445,-44.9194,204.7339,9.3,0.1548,21.3482,44.49257526,-79.18086958,-14.6406,2.2031,0.3924,-0.0687,57.46,0.036,-0.958,-0.9434,-7.4785,-3.3251,-36.4062,-32.6467,327.67,327.67,97.1103
83.3,60.9179,14,-1.1576,0.4192,-0.1615,-107.0489,-39.3476,204.7251,9.3,0.1448,24.6404,44.49257265,-79.18087978,-13.8828,5.8086,0.2133,-0.0687,57.4463,0.3922,-0.8372,-1.0264,-5.5947,-2.5766,-29.0008,-32.6462,327.67,327.67,97.1
83.35,61.5258,14,-0.9487,0.4306,-0.1746,-108.4143,-31.9014,204.7214,9.3,0.1348,30.6951,44.49256991,-79.18089001,-10.6562,3.6602,0.3445,0.1897,57.3594,0.703,-0.7536,-1.0641,-2.9448,-1.3891,-17.043,-32.6409,327.67,327.67,97.1
83.4,62.2738,14,-0.6895,0.4219,-0.1741,-109.1836,-22.9701,204.7159,9.3,0.13,43.1482,44.49256718,-79.18090041,-11.4766,2.8174,0.9189,0.9071,57.7188,0.6447,-0.2563,-1.1526,-1.0681,-0.5516,-1.9527,-32.6416,327.67,327.67,97.1
83.45,63.151,14,-0.3838,0.3945,-0.1611,-109.4028,-12.668,204.7089,9.3,0.13,79.3399,44.49256447,-79.18091095,-7.2383,-0.7014,1.8452,2.0879,57.5781,0.5692,0.1679,-1.0871,-0.6318,-0.5545,11.2725,-32.6466,327.67,327.67,96.5556
83.5,63.834,14,-0.0736,0.3496,-0.1623,-109.1469,-2.4674,204.6986,9.3,0.13,411.7513,44.49256188,-79.1809216,-0.5615,-2.5801,3.7822,3.8125,57.0938,1.1125,0.5501,-1.0628,0.0548,-0.8582,22.4336,-32.6368,327.67,327.67,92.6667
83.55,64.3379,14,0.2407,0.2885,-0.1768,-108.4526,7.6396,204.6854,9.3,0.13,134.0345,44.49255942,-79.18093234,-0.0864,-6.041,6.0469,5.668,56.9688,1.3282,0.6992,-0.9838,1.7244,-1.374,30.7461,-32.6361,327.67,327.67,89.1367
83.6,64.6889,13,0.5211,0.2406,-0.1786,-107.3566,16.5216,204.677,9.3,0.13,62.3158,44.49255723,-79.18094327,5.6211,-6.0879,6.9473,6.6758,56.625,1.3348,0.9002,-0.956,4.0645,-1.5913,35.6172,-32.6434,327.67,327.67,86.3033
83.65,64.8988,13,0.7702,0.2047,-0.1687,-105.8897,24.2728,204.6731,9.3,0.13,42.5536,44.49255531,-79.18095437,5.9648,-2.9424,7.0645,6.5586,57.0625,0.8994,1.3011,-1.0204,6.1074,-0.8004,39.4531,-32.6524,327.67,327.67,84.91
83.7,64.9737,13,0.9754,0.1625,-0.1376,-104.2065,30.6012,204.6846,9.3,0.13,33.7925,44.49255368,-79.18096555,4.321,-4.5475,6.7182,5.9671,57.2951,0.3657,1.4336,-1.0273,7.0488,-0.0394,41.9844,-32.6562,327.67,327.67,84.7433
83.75,64.9241,13,1.1401,0.1146,-0.0869,-102.3235,35.6161,204.7102,9.3,0.13,29.0121,44.49255232,-79.18097679,4.1777,-8.5,6.3023,5.8979,56.7,0.1597,1.4164,-0.9897,8.2227,-0.5311,43,-32.649,327.67,327.67,84.9878
83.8,64.9578,13,1.2514,0.0879,-0.0452,-100.385,39.0022,204.725,9.3,0.13,26.5071,44.49255125,-79.18098813,5.1172,-3.7627,6.1509,5.8055,56.5238,0.1013,1.478,-0.9856,9.5898,-0.9742,44.1797,-32.6498,327.67,327.67,85.3767
83.85,65.0686,13,1.3135,0.0806,-0.0119,-98.3951,40.8847,204.7298,9.3,0.13,25.3297,44.49255045,-79.18099955,3.8604,-6.0566,5.3223,4.8007,57.0181,-0.588,1.6289,-1.0911,10.2774,-1.3073,45.0938,-32.6607,327.67,327.67,83.1227
83.9,65.1507,13,1.3494,0.0722,0.0187,-96.2704,41.9608,204.7393,9.3,0.13,24.7113,44.49255,-79.18101098,3.2979,-8.8906,4.361,4.0796,56.7244,-0.2723,1.6194,-1.0337,10.6328,-1.8359,44.9938,-32.6543,327.67,327.67,80.7
83.95,65.2065,13,1.3611,0.0626,0.0466,-94.0211,42.2926,204.7533,9.3,0.13,24.5384,44.49254988,-79.18102242,1.5063,-9.1797,3.9919,3.7199,56.2199,1.0411,1.4855,-0.9396,11.2656,-3.1219,44.1,-32.6505,327.67,327.67,80.5925
84,65.2125,13,1.3677,0.0659,0.0541,-91.9438,42.4785,204.7574,9.3,0.1326,24.4333,44.49255004,-79.18103385,1.4463,-9.1328,4.0992,3.2772,56.2225,1.1695,1.3281,-0.7398,11.1078,-3.8973,43.7687,-32.6572,327.67,327.67,80.8967
84.05,65.1726,13,1.3696,0.081,0.0426,-90.0253,42.5297,204.7525,9.3,0.1376,24.3889,44.49255046,-79.18104529,-1.792,-12.1172,3.3103,3.1295,57.035,0.4288,1.1524,-0.5602,11.2945,-4.7551,43.4,-32.6595,327.67,327.67,83.73
84.1,65.3324,13,1.373,0.0899,0.0225,-88.1437,42.6073,204.7433,9.3,0.14,24.4042,44.49255115,-79.18105673,-3.0117,-12.2344,2.7096,2.9459,57.2113,0.052,1.2211,-0.6028,11.9688,-5.6406,43.0187,-32.658,327.67,327.67,87.7911
84.15,65.6764,13,1.3777,0.0933,-0.0053,-86.2962,42.7094,204.7301,9.3,0.14,24.4741,44.49255209,-79.18106818,5.875,-8.125,2.6799,2.1819,56.245,-0.6207,1.648,-0.8498,12.6422,-5.0727,44.0625,-32.647,327.67,327.67,94.2356
84.2,65.7835,13,1.3847,0.1033,-0.0303,-83.9956,42.8815,204.7154,9.3,0.1374,24.4156,44.4925535,-79.1810795,8.3125,-6.4258,1.6301,1.1731,56.6813,-0.4638,1.9057,-1.0005,12.7047,-3.3668,45.3125,-32.6519,327.67,327.67,97.2
84.25,65.6718,13,1.394,0.1192,-0.0526,-81.2769,43.1183,204.6993,9.3,0.1324,24.2403,44.49255534,-79.18109071,8.0312,-7.1133,1.0393,0.9109,56.7137,-0.4812,1.7979,-1.201,12.7289,-1.9624,44.8563,-32.6621,327.67,327.67,97.2
84.3,65.7385,13,1.396,0.1392,-0.0652,-78.8592,43.1133,204.6906,9.3,0.1326,24.2677,44.49255745,-79.18110189,5.3672,-8.2266,1.0101,0.6528,56.6387,0.2633,1.6408,-1.2735,13.1448,-0.8791,43.8946,-32.6562,327.67,327.67,97.2
84.35,65.9697,13,1.3914,0.1628,-0.0689,-76.7195,42.8852,204.6885,9.3,0.1376,24.4826,44.4925598,-79.18111303,0.6909,-6.9414,0.6481,0.2481,56.73,1.0908,1.3879,-1.1789,13.248,0.8003,42.4766,-32.6557,327.67,327.67,97.2
84.4,66.2652,13,1.3732,0.1932,-0.0613,-74.7464,42.2115,204.6901,9.3,0.14,24.9847,44.49256242,-79.18112412,2.8496,-9.5469,0.414,0.1773,56.75,0.963,1.1519,-1.1029,12.6875,1.9663,39.3594,-32.6556,327.67,327.67,97.2522
84.45,66.6201,13,1.3423,0.23,-0.0433,-72.9272,41.1265,204.6951,9.3,0.14,25.7812,44.49256527,-79.18113518,2.7539,-8.8828,0.4911,0.2486,56.885,0.5782,1.1737,-1.1014,11.5996,1.2681,34.1406,-32.6548,327.67,327.67,97.3078
84.5,67.0831,13,1.3171,0.2624,-0.0286,-71.0938,40.1772,204.6983,9.3,0.1374,26.5738,44.49256841,-79.18114618,1.5547,-6.7578,0.4076,0.093,56.6525,-0.2215,1.1727,-1.1769,9.2246,-0.0031,28.3086,-32.6545,327.67,327.67,97.3633
84.55,67.646,13,1.297,0.2909,-0.017,-69.2473,39.353,204.6997,9.3,0.1324,27.358,44.4925718,-79.18115713,0.6045,-4.8672,0.2858,0.0327,56.2513,-0.6967,1.0397,-1.2076,6.4287,-0.7102,22.75,-32.6515,327.67,327.67,97.4
84.6,68.1431,13,1.2639,0.3039,-0.0029,-67.4575,38.1176,204.7089,9.3,0.13,28.4522,44.49257546,-79.18116802,-3.0332,-7.4375,0.3484,0.0942,56.7837,-0.041,1.0051,-1.2085,4.4766,-1.3984,17.6094,-32.659,327.67,327.67,97.4
84.65,68.5794,13,1.2187,0.3027,0.0134,-65.7202,36.5026,204.725,9.3,0.13,29.9013,44.49257935,-79.18117883,-5.3125,-11.3125,0.4409,0.0726,56.535,1.207,0.8931,-1.0264,3.957,-2.6113,13.9902,-32.659,327.67,327.67,97.4
84.7,69.0632,13,1.1751,0.3063,0.0077,-63.9279,34.9553,204.7255,9.3,0.13,31.4452,44.49258355,-79.1811895,-3.7461,-7.3438,0.3354,0.0859,56.3237,1.0486,0.9807,-0.7993,4.9364,-3.022,14.1719,-32.6509,327.67,327.67,97.4
84.75,69.5908,13,1.133,0.3143,-0.0183,-62.0848,33.4705,204.7115,9.3,0.13,33.091,44.49258802,-79.18120003,-2.5156,-6.9961,0.2856,0.0677,55.8838,0.5547,0.978,-0.7827,5.8266,-2.3664,18.5125,-32.6521,327.67,327.67,97.4
84.8,70.1076,13,1.1205,0.3183,-0.0274,-60.225,32.8579,204.7055,9.3,0.1326,33.9583,44.49259276,-79.18121046,-0.6479,-8.7891,0.3765,0.1764,56.6862,0.6667,1.0571,-0.7849,7.057,-2.2258,23.2219,-32.6672,327.67,327.67,97.4
84.85,70.6146,13,1.1353,0.3185,-0.0211,-58.35,33.0503,204.7068,9.3,0.1376,34.0047,44.49259773,-79.1812208,1.2734,-7.0391,0.4492,0.1668,56.7887,0.2156,1.124,-0.8042,8.9375,-1.9217,27.1156,-32.6611,327.67,327.67,97.4
84.9,71.0158,13,1.1148,0.3176,-0.0168,-56.8118,32.2308,204.7092,9.3,0.14,35.0674,44.49260285,-79.18123101,0.3347,-5.2344,0.2739,0.1157,57.0638,0.1184,0.9038,-0.9077,10.4484,-1.5793,28.8078,-32.6501,327.67,327.67,97.4
84.95,71.3194,13,1.0618,0.3157,-0.0146,-55.5846,30.4772,204.7126,9.3,0.14,37.2437,44.49260812,-79.1812411,-0.6909,-7.7109,0.2775,0.1943,56.4,0.1718,0.9053,-0.9331,10.3297,-2.4242,27.6844,-32.6455,327.67,327.67,97.4
85,71.7941,13,1.0151,0.3065,-0.0251,-54.3712,28.9265,204.7083,9.3,0.14,39.5015,44.49261362,-79.18125117,-4.5898,-10.6328,0.4388,0.1802,56.4888,-0.1256,0.9098,-0.7855,8.7195,-4.3426,25.0734,-32.6541,327.67,327.67,97.4
85.05,72.4266,13,0.9742,0.2906,-0.0475,-53.1705,27.563,204.697,9.3,0.14,41.8207,44.49261934,-79.18126121,-9.4766,-10.2266,0.3846,0.1312,56.1763,0.1234,0.7639,-0.5503,6.9727,-5.5836,23.0406,-32.659,327.67,327.67,97.4
85.1,73.0104,13,0.9444,0.2807,-0.0691,-51.9407,26.5349,204.687,9.3,0.14,43.7913,44.49262523,-79.1812711,-5.5586,-8.3203,0.24,0.1294,55.6787,0.6904,0.9172,-0.6336,5.6391,-5.2186,22.561,-32.6584,327.67,327.67,97.4
85.15,73.5492,13,0.9247,0.2763,-0.0899,-50.6839,25.8163,204.6784,9.3,0.14,45.3424,44.4926313,-79.18128082,-1.0684,-7.082,0.2534,0.1126,55.9437,0.2524,0.8274,-0.9149,4.6492,-4.0436,22.6203,-32.6621,327.67,327.67,97.4
85.2,74.0127,13,0.9063,0.2719,-0.0991,-49.3569,25.1464,204.6708,9.3,0.14,46.8436,44.49263759,-79.18129041,2.3535,-5.4297,0.4,0.2012,55.95,-0.0281,1.0131,-1.0207,4.8816,-2.5069,22.2719,-32.6677,327.67,327.67,97.4
85.25,74.4067,13,0.8893,0.2674,-0.0978,-47.965,24.5216,204.6642,9.3,0.14,48.293,44.49264408,-79.18129988,10.4922,-3.0449,0.5281,0.1994,55.5088,0.2548,1.1669,-1.1303,6.2232,-0.446,22.5211,-32.664,327.67,327.67,97.4
85.3,74.7042,13,0.8818,0.2729,-0.0894,-46.5188,24.1663,204.6636,9.3,0.1426,49.1988,44.49265078,-79.18130908,4.2539,-5.5391,0.3911,0.2873,55.9125,0.522,1.0215,-1.1922,7.6176,0.8486,23.3062,-32.6704,327.67,327.67,97.4522
85.35,74.9126,13,0.8831,0.2877,-0.0744,-45.0226,24.0599,204.6687,9.3,0.1476,49.5542,44.49265768,-79.18131803,-1.9004,-1.3604,0.4216,0.293,55.9588,0.3718,1.0498,-1.076,8.5344,-0.0592,22.9898,-32.6703,327.67,327.67,97.5
85.4,75.4106,13,0.8834,0.2938,-0.0846,-43.9041,23.921,204.6603,9.3,0.15,50.1735,44.49266469,-79.18132701,-9.5,-3.9941,0.3199,0.2023,56.0838,0.3486,0.5791,-0.8941,7.7691,-2.0442,22.2289,-32.6649,327.67,327.67,97.5
85.45,76.1759,13,0.8829,0.2918,-0.118,-43.1344,23.7519,204.6396,9.3,0.15,51.0434,44.49267181,-79.18133601,-7.5898,-6.6289,0.1664,0.1536,56.1587,-0.0693,0.6725,-0.9366,5.9,-3.6609,22.1602,-32.663,327.67,327.67,97.5
85.5,76.7661,13,0.8613,0.2765,-0.1513,-42.2648,23.0282,204.618,9.3,0.1526,53.0554,44.49267911,-79.18134488,-5.9258,-4.5898,0.1611,0.0237,56.37,0.0933,0.8855,-0.9678,3.8209,-4.5263,22.3245,-32.666,327.67,327.67,97.5
85.55,77.1948,13,0.8203,0.249,-0.1846,-41.303,21.7927,204.5957,9.3,0.1576,56.3764,44.49268656,-79.18135362,-3.584,-6.293,0.1399,-0.0472,55.7388,0.3618,0.6323,-1.0534,2.3607,-5.0584,22.0641,-32.6593,327.67,327.67,97.5
85.6,77.6103,13,0.7811,0.2373,-0.2094,-40.2411,20.6321,204.5774,9.3,0.16,59.8683,44.49269417,-79.18136214,-0.2377,-3.6387,0.1185,0.0134,55.6738,0.4133,0.8306,-0.9727,1.8284,-4.6162,21.5172,-32.6644,327.67,327.67,97.5
85.65,78.0137,13,0.7436,0.2402,-0.2265,-39.0868,19.5406,204.5626,9.3,0.16,63.5407,44.49270193,-79.18137046,3.3574,2.2246,0.0538,-0.028,55.6838,0.2283,0.9336,-1.0356,2.0027,-2.3147,20.4508,-32.6701,327.67,327.67,97.5
85.7,78.2336,13,0.7074,0.2417,-0.2251,-38.0536,18.4955,204.5565,9.3,0.16,67.3205,44.49270978,-79.18137864,5.1836,-2.2559,0.0623,-0.0108,55.7875,0.3247,0.8486,-1.1465,4.1407,0.0826,17.775,-32.6712,327.67,327.67,97.5
85.75,78.284,13,0.6726,0.2419,-0.2066,-37.1321,17.4931,204.5585,9.3,0.16,71.2241,44.49271771,-79.18138669,4.5898,-1.8467,0.1512,0.0746,55.5975,0.1365,0.8933,-1.2222,7.6104,1.6924,14.173,-32.6695,327.67,327.67,97.5
85.8,78.6494,13,0.6374,0.2375,-0.2033,-36.274,16.4911,204.5531,9.3,0.16,75.9042,44.4927258,-79.1813947,3.0117,-1.5762,0.0939,0.0724,55.2687,-0.2111,0.6085,-1.1799,10.3652,2.6065,11.3805,-32.6692,327.67,327.67,97.5
85.85,79.3056,13,0.6018,0.2289,-0.214,-35.4743,15.4896,204.5411,9.3,0.16,81.4861,44.49273405,-79.18140268,-1.8145,-3.4004,0.0329,0.0787,55.25,-0.3425,0.4603,-1.0703,10.9598,2.2315,9.9316,-32.6723,327.67,327.67,97.5
85.9,79.8418,13,0.5524,0.2187,-0.2178,-34.8915,14.147,204.533,9.3,0.16,89.8227,44.49274235,-79.18141061,-1.3926,0.2268,-0.0285,0.0618,55.4463,-0.0085,0.512,-1.0465,9.1941,1.082,9.0496,-32.6727,327.67,327.67,97.5
